player_id,player_object_id,player_name,dob,dod,batting_style,bowling_style,country_id
106669,1203898,Hristo Lakov,7/15/91,,right-hand bat,right-arm fast,114
53606,318340,Noor Ali Zadran,7/10/88,,right-hand bat,right-arm medium-fast,40
55144,333000,Peter Moor,2/2/91,,right-hand bat,right-arm offbreak,29
7773,28763,Gautam Gambhir,10/14/81,,left-hand bat,legbreak,6
55194,333066,Johnson Charles,1/14/89,,right-hand bat,,4
2347,45224,Herschelle Gibbs,2/23/74,,right-hand bat,right-arm bowler,3
112444,1321221,Alexander Dizija,2/9/92,,right-hand bat,right-arm offbreak,5615
53463,316102,Craig Williams,2/25/84,,right-hand bat,right-arm medium,28
6401,52057,Wavell Hinds,9/7/76,,left-hand bat,right-arm medium,4
190,14119,Tom Hayward,1871-03-29,7/19/39,right-hand bat,right-arm medium,1
108161,1233051,Kevin D'Souza,9/16/98,,right-hand bat,right-arm offbreak,114
1080,11886,Ted Dexter,5/15/35,8/25/21,right-hand bat,right-arm medium,1
46491,39745,Amjad Ali,9/25/79,,left-hand bat,legbreak,27
49752,253802,Virat Kohli,11/5/88,,right-hand bat,right-arm medium,6
47602,51862,Andre Fletcher,11/28/87,,right-hand bat,right-arm medium-fast,4
2115,45813,Gary Kirsten,11/23/67,,left-hand bat,right-arm offbreak,3
106658,1203879,Leslie Dunbar,1/2/90,,right-hand bat,,5615
66916,541991,JP Kotze,4/23/94,,left-hand bat,,28
232,21636,Johnny Tyldesley,1873-11-22,11/27/30,right-hand bat,,1
6405,52969,Ramnaresh Sarwan,6/23/80,,right-hand bat,legbreak,4
108163,1233053,Aravinda De Silva,3/23/98,,right-hand bat,right-arm medium,114
109771,1273286,Choudry Share Ali,4/22/00,,right-hand bat,right-arm offbreak,204
9713,38251,Mark Richardson,6/11/71,,left-hand bat,slow left-arm orthodox,5
15716,33335,Suresh Raina,11/27/86,,left-hand bat,right-arm offbreak,6
51054,277472,Darren Bravo,2/6/89,,left-hand bat,right-arm medium,4
56880,348144,Babar Azam,10/15/94,,right-hand bat,right-arm offbreak,7
562,51896,Jackie Grant,5/9/07,10/26/78,right-hand bat,right-arm fast-medium,4
947,45081,Ken Funston,12/3/25,4/15/05,right-hand bat,,3
10401,44149,Johan Botha,5/2/82,,right-hand bat,right-arm offbreak,3
51088,277906,Kane Williamson,8/8/90,,right-hand bat,right-arm offbreak,5
1669,36622,Martin Crowe,9/22/62,3/3/16,right-hand bat,right-arm medium,5
1504,40879,Javed Miandad,6/12/57,,right-hand bat,legbreak googly,7
1017,9014,Ken Barrington,11/24/30,3/14/81,right-hand bat,legbreak,1
46533,44936,AB de Villiers,2/17/84,,right-hand bat,right-arm medium,3
57775,364327,Hamid Shah,8/2/92,,right-hand bat,right-arm offbreak,13
1758,9230,Chris Broad,9/29/57,,left-hand bat,right-arm medium,1
8270,42657,Shoaib Malik,2/1/82,,right-hand bat,right-arm offbreak,7
539,52927,Derek Sealy,9/11/12,1/3/82,right-hand bat,right-arm medium,4
896,46212,Roy McLean,7/9/30,8/26/07,right-hand bat,,3
61413,431901,Evin Lewis,12/27/91,,left-hand bat,,4
1383,40560,Imran Khan,10/5/52,,right-hand bat,right-arm fast,7
858,10754,Brian Close,2/24/31,9/14/15,left-hand bat,right-arm medium,1
2227,42620,Saleem Elahi,11/21/76,,right-hand bat,right-arm offbreak,7
53891,321777,David Miller,6/10/89,,left-hand bat,right-arm offbreak,3
6259,6128,Simon Katich,8/21/75,,left-hand bat,left-arm wrist-spin,2
1804,43707,Zulqarnain,5/25/62,,right-hand bat,,7
48983,227760,Sarfaraz Ahmed,5/22/87,,right-hand bat,right-arm offbreak,7
476,51483,Baron Constantine,9/21/01,7/1/71,right-hand bat,right-arm fast,4
852,44435,Jack Cheetham,5/26/20,8/21/80,right-hand bat,legbreak,3
66842,539511,Henry Nicholls,11/15/91,,left-hand bat,right-arm offbreak,5
1698,36620,Jeff Crowe,9/14/58,,right-hand bat,right-arm bowler,5
1981,42605,Saeed Anwar,9/6/68,,left-hand bat,slow left-arm orthodox,7
1205,20126,Phil Sharpe,12/27/36,5/19/14,right-hand bat,right-arm offbreak,1
6302,55578,Dougie Marillier,4/24/78,,right-hand bat,right-arm offbreak,9
106718,1204126,Abhishek Ahuja,8/7/85,,right-hand bat,right-arm offbreak,139
83439,892749,Tim David,3/16/96,,right-hand bat,right-arm offbreak,2
64412,494230,Asif Ali,10/1/91,,right-hand bat,right-arm offbreak,7
489,51215,Barto Bartlett,3/10/06,12/21/76,right-hand bat,,4
865,47869,John Watkins,4/10/23,9/3/21,right-hand bat,right-arm medium,3
1631,36306,John Bracewell,4/15/58,,right-hand bat,right-arm offbreak,5
47492,38924,BJ Watling,7/9/85,,right-hand bat,,5
1775,43547,Wasim Akram,6/3/66,,left-hand bat,left-arm fast,7
994,18435,Jim Parks,10/21/31,5/31/22,right-hand bat,legbreak,1
48148,44410,Farhaan Behardien,10/9/83,,right-hand bat,right-arm fast-medium,3
895,13434,Tom Graveney,6/16/27,11/3/15,right-hand bat,legbreak,1
84937,922943,Shadab Khan,10/4/98,,right-hand bat,legbreak,7
554,51303,Ivan Barrow,1/16/11,4/2/79,right-hand bat,,4
899,46170,Percy Mansell,3/16/20,5/9/95,right-hand bat,legbreak googly,3
55372,335850,Abdur Rahman Sudais,,,,,204
4769,37250,Matt Horne,12/5/70,,right-hand bat,right-arm medium,5
1538,38973,Abdul Qadir,9/15/55,9/6/19,right-hand bat,legbreak googly,7
927,21600,Fred Trueman,2/6/31,7/1/06,right-hand bat,right-arm fast,1
47391,47850,Roelof van der Merwe,12/31/84,,right-hand bat,slow left-arm orthodox,15
46935,46945,Vernon Philander,6/24/85,,right-hand bat,right-arm fast-medium,3
64244,489889,Pat Cummins,5/8/93,,right-hand bat,right-arm fast,2
72679,681117,Faheem Ashraf,1/16/94,,left-hand bat,right-arm medium,7
488,52925,Tommy Scott,1892-08-14,6/15/61,right-hand bat,legbreak googly,4
948,46264,Anton Murray,4/30/22,4/17/95,right-hand bat,right-arm slow-medium,3
67586,559066,Ish Sodhi,10/31/92,,right-hand bat,legbreak,5
1633,38396,Ian Smith,2/28/57,,right-hand bat,right-arm bowler,5
928,16331,Tony Lock,7/5/29,3/30/95,right-hand bat,slow left-arm orthodox,1
47154,47492,Dale Steyn,6/27/83,,right-hand bat,right-arm fast,3
95153,1062583,Taranjit Bharaj,3/3/93,,right-hand bat,right-arm offbreak,13
1770,19445,Tim Robinson,11/21/58,,right-hand bat,right-arm medium,1
51498,290948,Mohammad Amir,4/13/92,,left-hand bat,left-arm fast-medium,7
478,51794,George Francis,1897-12-11,1/12/42,right-hand bat,right-arm fast,4
864,47531,Hugh Tayfield,1/30/29,2/24/94,right-hand bat,right-arm offbreak,3
52584,302845,Tony Ura,10/15/89,,right-hand bat,,20
47695,6981,Dirk Nannes,5/16/76,,right-hand bat,left-arm fast,2
1935,43543,Waqar Younis,11/16/71,,right-hand bat,right-arm fast,7
889,20341,Brian Statham,6/17/30,6/10/00,left-hand bat,right-arm fast-medium,1
47289,46538,Morne Morkel,10/6/84,,left-hand bat,right-arm fast,3
1754,6044,Dean Jones,3/24/61,9/24/20,right-hand bat,right-arm offbreak,2
58435,379504,Adam Zampa,3/31/92,,right-hand bat,legbreak googly,2
72719,681305,Hasan Ali,7/2/94,,right-hand bat,right-arm medium-fast,7
479,51909,Herman Griffith,1893-12-01,3/18/80,right-hand bat,right-arm fast,4
867,46219,Michael Melle,6/3/30,12/28/03,right-hand bat,right-arm fast,3
49219,233713,Neil Wagner,3/13/86,,left-hand bat,left-arm medium-fast,5
1443,36603,Ewen Chatfield,7/3/50,,right-hand bat,right-arm medium-fast,5
1923,38970,Aaqib Javed,8/5/72,,right-hand bat,right-arm fast-medium,7
876,20115,Derek Shackleton,8/12/24,9/27/07,right-hand bat,right-arm medium,1
48182,47666,Lonwabo Tsotsobe,3/7/84,,right-hand bat,left-arm fast-medium,3
6272,6462,Jimmy Maher,2/27/74,,left-hand bat,right-arm medium,2
44946,38373,Jesse Ryder,8/6/84,,left-hand bat,right-arm medium,5
74145,697279,Usman Shinwari,1/5/94,,right-hand bat,left-arm medium-fast,7
452,8246,Bill Woodfull,1897-08-22,8/11/65,right-hand bat,,2
920,6554,Colin McDonald,11/17/28,1/11/21,right-hand bat,,2
51092,277912,Trent Boult,7/22/89,,right-hand bat,left-arm fast-medium,5
1515,41308,Mudassar Nazar,4/6/56,,right-hand bat,right-arm medium,7
1653,34103,Kris Srikkanth,12/21/59,,right-hand bat,right-arm offbreak,6
1063,52070,Conrad Hunte,5/9/32,12/3/99,right-hand bat,right-arm medium,4
8813,30045,Dinesh Karthik,6/1/85,,right-hand bat,right-arm offbreak,6
106720,1204128,Khaibar Deldar,4/7/90,,right-hand bat,right-arm medium,139
998,10846,Colin Cowdrey,12/24/32,12/4/00,right-hand bat,legbreak,1
56832,348056,Kyle Mayers,9/8/92,,left-hand bat,right-arm medium,4
109762,1273277,Wynand Boshoff,3/9/90,,right-hand bat,,204
760,6644,Arthur Morris,1/19/22,8/22/15,left-hand bat,left-arm wrist-spin,2
444,7131,Bill Ponsford,10/19/00,4/6/91,right-hand bat,right-arm medium,2
45234,55597,Tino Mawoyo,1/8/86,,right-hand bat,right-arm medium-fast,9
1652,42428,Rizwan-uz-Zaman,9/4/61,,right-hand bat,legbreak googly,7
1858,30745,Raman Lamba,1/2/60,2/22/98,right-hand bat,right-arm medium,6
1186,52820,Willie Rodriguez,6/25/34,,right-hand bat,legbreak googly,4
49342,237095,Murali Vijay,4/1/84,,right-hand bat,right-arm offbreak,6
81151,851501,Shayne Moseley,4/11/94,,left-hand bat,right-arm medium,4
93395,1036597,Shangeev Thanikaithasan  ,9/9/98,,right-hand bat,legbreak googly,13
15887,28235,Shikhar Dhawan,12/5/85,,left-hand bat,right-arm offbreak,6
813,5603,Neil Harvey,10/8/28,,left-hand bat,right-arm offbreak,2
492,4188,Donald Bradman,8/27/08,2/25/01,right-hand bat,legbreak,2
1543,13340,Mike Gatting,6/6/57,,right-hand bat,right-arm medium,1
53429,315586,Chadwick Walton,7/3/85,,right-hand bat,,4
2271,24725,Martin Suji,6/2/71,,right-hand bat,right-arm medium-fast,26
1052,52287,Rohan Kanhai,12/26/35,,right-hand bat,right-arm medium,4
10456,51660,Travis Dowlin,2/24/77,,right-hand bat,right-arm offbreak,4
48654,214695,Alexei Kervezee,9/11/89,,right-hand bat,right-arm medium,15
72399,670035,Brandon King,12/16/94,,right-hand bat,,4
8999,33141,Ambati Rayudu,9/23/85,,right-hand bat,right-arm offbreak,6
706,5607,Lindsay Hassett,8/28/13,6/16/93,right-hand bat,right-arm medium,2
450,6154,Alan Kippax,1897-05-25,9/5/72,right-hand bat,legbreak,2
106722,1204130,Harshvardhan Mandhyan,10/20/90,,right-hand bat,right-arm offbreak,139
1869,30934,Sanjay Manjrekar,7/12/65,,right-hand bat,right-arm offbreak,6
1084,51239,Basil Butcher,9/3/33,12/16/19,right-hand bat,legbreak,4
1316,12854,Keith Fletcher,5/20/44,,right-hand bat,legbreak,1
107463,1215488,Saeed Ahmed,,,,,204
70405,604302,Nicholas Pooran,10/2/95,,left-hand bat,right-arm offbreak,4
70702,626111,Salman Faris,11/18/85,,left-hand bat,legbreak,27
71955,659073,Saif Ahmad,4/11/98,,left-hand bat,right-arm offbreak,13
862,6639,Jack Moroney,7/24/17,7/1/99,right-hand bat,,2
105319,1183917,Saqlain Ali,11/2/97,,right-hand bat,right-arm medium,42
741,6612,Keith Miller,11/28/19,10/11/04,right-hand bat,right-arm fast,2
571,7356,Keith Rigg,5/21/06,2/28/95,right-hand bat,,2
1629,8581,Bill Athey,9/27/57,,right-hand bat,right-arm offbreak,1
1774,26329,Mohammad Azharuddin,2/8/63,,right-hand bat,right-arm medium,6
985,52946,Garry Sobers,7/28/36,,left-hand bat,left-arm fast-medium,4
61866,440990,Lega Siaka,12/21/92,,right-hand bat,right-arm fast-medium,20
2082,39954,Basit Ali,12/13/70,,right-hand bat,right-arm offbreak,7
6253,5674,Brad Hodge,12/29/74,,right-hand bat,right-arm offbreak,2
52210,297524,David Murphy,6/24/89,,right-hand bat,,30
112100,1318204,Kalum Akurugoda,5/21/91,,right-hand bat,right-arm medium,139
1283,11914,Basil D'Oliveira,10/4/31,11/19/11,right-hand bat,right-arm medium,1
49553,250386,Sami Rahmani,8/13/88,,right-hand bat,right-arm medium,204
58190,372116,Temba Bavuma,5/17/90,,right-hand bat,right-arm medium,3
1639,33975,Ravi Shastri,5/27/62,,right-hand bat,slow left-arm orthodox,6
1090,52944,Joe Solomon,8/26/30,,right-hand bat,legbreak,4
102923,1153703,Musa Shaheen,2/25/04,,right-hand bat,right-arm medium-fast,13
1866,10653,David Capel,2/6/63,9/2/20,right-hand bat,right-arm medium-fast,1
1096,7395,Gordon Rorke,6/27/38,,left-hand bat,right-arm fast,2
112006,1313730,Mohammad Asaduzzaman,1/1/93,,right-hand bat,right-arm offbreak,131
80425,820351,Rovman Powell,7/23/93,,right-hand bat,right-arm medium-fast,4
51482,290716,Kedar Jadhav,3/26/85,,right-hand bat,right-arm offbreak,6
1980,41306,Moin Khan,9/23/71,,right-hand bat,right-arm offbreak,7
10130,6033,Mitchell Johnson,11/2/81,,left-hand bat,left-arm fast,2
1568,30028,Kapil Dev,1/6/59,,right-hand bat,right-arm fast-medium,6
821,53238,Frank Worrell,8/1/24,3/13/67,right-hand bat,left-arm fast-medium,4
15473,32498,Yusuf Pathan,11/17/82,,right-hand bat,right-arm offbreak,6
1395,6518,Bob Massie,4/14/47,,left-hand bat,right-arm medium-fast,2
66259,530812,Akeal Hosein,4/25/93,,left-hand bat,slow left-arm orthodox,4
70633,625371,Hardik Pandya,10/11/93,,right-hand bat,right-arm medium-fast,6
1301,15917,Alan Knott,4/9/46,,right-hand bat,right-arm offbreak,1
112031,1314064,Ali Farasat,12/13/92,,right-hand bat,right-arm offbreak,139
112198,1318855,Zaker Taqawi,12/8/01,,left-hand bat,,204
2180,55307,Stuart Carlisle,5/10/72,,right-hand bat,right-arm medium,9
1204,52441,Deryck Murray,5/20/43,,right-hand bat,legbreak,4
112012,1313740,Saran Aslam,5/11/91,,right-hand bat,right-arm medium,13
886,37244,Johnny Hayes,1/11/27,12/25/07,right-hand bat,right-arm fast,5
1771,32323,Manoj Prabhakar,4/15/63,,right-hand bat,right-arm medium,6
49247,234675,Ravindra Jadeja,12/6/88,,left-hand bat,slow left-arm orthodox,6
1850,11865,Phil DeFreitas,2/18/66,,right-hand bat,right-arm fast-medium,1
80451,820691,Odean Smith,11/1/96,,right-hand bat,right-arm fast-medium,4
54282,326016,Bhuvneshwar Kumar,2/5/90,,right-hand bat,right-arm medium,6
45256,53116,Lendl Simmons,1/25/85,,right-hand bat,right-arm medium-fast,4
1086,52043,Wes Hall,9/12/37,,right-hand bat,right-arm fast,4
1838,31038,Kiran More,9/4/62,,right-hand bat,legbreak,6
12020,34274,Sreesanth,2/6/83,,right-hand bat,right-arm fast-medium,6
2206,43692,Zafar Iqbal,3/6/69,,right-hand bat,right-arm fast-medium,7
72397,670031,Alzarri Joseph,11/20/96,,right-hand bat,right-arm fast,4
67609,559235,Kuldeep Yadav,12/14/94,,left-hand bat,left-arm wrist-spin,6
1853,42879,Saleem Jaffar,11/19/62,,right-hand bat,left-arm fast-medium,7
449,5443,Clarrie Grimmett,1891-12-25,5/2/80,right-hand bat,legbreak googly,2
909,6258,Gil Langley,9/14/19,5/14/01,right-hand bat,,2
59384,392945,Donald Tiripano,3/17/88,,right-hand bat,right-arm fast-medium,9
1932,26257,Salil Ankola,3/1/68,,right-hand bat,right-arm medium-fast,6
1130,51907,Charlie Griffith,12/14/38,,right-hand bat,right-arm fast,4
53314,310958,Abhimanyu Mithun,10/25/89,,right-hand bat,right-arm medium,6
4382,7702,Andrew Symonds,6/9/75,5/14/22,right-hand bat,right-arm medium,2
61414,431902,Yannic Cariah,6/22/92,,left-hand bat,legbreak,4
61325,430246,Yuzvendra Chahal,7/23/90,,right-hand bat,legbreak googly,6
10386,37749,Nathan McCullum,9/1/80,,right-hand bat,right-arm offbreak,5
1270,20282,John Snow,10/13/41,,right-hand bat,right-arm fast-medium,1
1694,30923,Maninder Singh,6/13/65,,right-hand bat,slow left-arm orthodox,6
1067,51883,Lance Gibbs,9/29/34,,right-hand bat,right-arm offbreak,4
53581,317784,Sudeep Tyagi,9/17/87,,right-hand bat,right-arm medium,6
49272,235521,Tafadzwa Kamungozi,6/8/87,,right-hand bat,legbreak,9
83915,906783,Obed McCoy,1/4/97,,left-hand bat,left-arm fast-medium,4
70640,625383,Jasprit Bumrah,12/6/93,,right-hand bat,right-arm fast,6
109949,1275720,Ali Yalmaz,7/17/98,,right-hand bat,right-arm medium-fast,139
112195,1318851,Abdul Naser Baluch,11/8/99,,right-hand bat,left-arm medium,204
47777,55353,Michael Chinouya,6/9/86,,right-hand bat,right-arm fast-medium,9
7409,37239,Robbie Hart,12/2/74,,right-hand bat,,5
2110,38929,Bryan Young,11/3/64,,right-hand bat,,5
93387,1036585,Oliver Hald,12/20/99,,left-hand bat,left-arm medium,13
1567,12514,John Emburey,8/20/52,,right-hand bat,right-arm offbreak,1
56713,346602,Eric Dusingizimana,3/21/87,,right-hand bat,,191
45001,36592,Peter Borren,8/21/83,,right-hand bat,right-arm medium,15
7023,20387,Andrew Strauss,3/2/77,,left-hand bat,left-arm medium,1
70695,625964,Tim Seifert,12/14/94,,right-hand bat,,5
36602,25589,Khurram Khan,6/21/71,,left-hand bat,slow left-arm orthodox,27
6426,5560,Brad Haddin,10/23/77,,right-hand bat,,2
2235,36185,Nathan Astle,9/15/71,,right-hand bat,right-arm medium,5
736,6100,Ian Johnson,12/8/17,10/9/98,right-hand bat,right-arm offbreak,2
106741,1204218,Akramullah Malikzada,3/12/93,,right-hand bat,right-arm medium,139
1862,37251,Phil Horne,1/21/60,,left-hand bat,,5
102722,1151257,Eric Niyomugabo,2/7/95,,right-hand bat,right-arm offbreak,191
45788,11728,Alastair Cook,12/25/84,,left-hand bat,right-arm slow,1
49106,232359,Colin Munro,3/11/87,,left-hand bat,right-arm medium-fast,5
1273,9252,David Brown,1/30/42,,right-hand bat,right-arm fast-medium,1
93991,1046653,Shahzeb Choudhry,12/11/82,,,,204
2121,37000,Stephen Fleming,4/1/73,,left-hand bat,,5
47469,25056,Assad Vala,8/5/87,,left-hand bat,right-arm offbreak,20
112019,1314052,Mark Gouws,7/28/82,,right-hand bat,right-arm medium-fast,18
8742,35582,Robin Uthappa,11/11/85,,right-hand bat,right-arm medium,6
11960,23928,Freddie Klokker,3/13/83,,left-hand bat,,13
4709,22182,Michael Vaughan,10/29/74,,right-hand bat,right-arm offbreak,1
1733,12879,Neil Foster,5/6/62,,right-hand bat,right-arm fast-medium,1
69878,596375,Tarisai Musakanda,10/31/94,,right-hand bat,right-arm medium,9
1744,52810,Richie Richardson,1/12/62,,right-hand bat,right-arm medium,4
1939,36597,Chris Cairns,6/13/70,,right-hand bat,right-arm fast-medium,5
2245,45821,Lance Klusener,9/4/71,,left-hand bat,right-arm fast-medium,3
53434,315594,Ashley Nurse,12/22/88,,right-hand bat,right-arm offbreak,4
1946,41316,Mushtaq Ahmed,6/28/70,,right-hand bat,legbreak googly,7
102730,1151265,Bosco Tuyizere,4/19/94,,right-hand bat,,191
1777,38258,Ken Rutherford,10/26/65,,right-hand bat,right-arm medium,5
8107,19296,Kevin Pietersen,6/27/80,,right-hand bat,right-arm offbreak,1
47231,55395,Colin de Grandhomme,7/22/86,,right-hand bat,right-arm medium-fast,5
47618,55641,Forster Mutizwa,8/24/85,,right-hand bat,right-arm offbreak,9
1879,52934,Phil Simmons,4/18/63,,right-hand bat,right-arm medium,4
1971,38117,Adam Parore,1/23/71,,right-hand bat,,5
2010,44485,Hansie Cronje,9/25/69,6/1/02,right-hand bat,right-arm medium,3
52737,303932,Kieron Ferrary,6/8/89,,right-hand bat,right-arm offbreak,18
2049,55497,Dave Houghton,6/23/57,,right-hand bat,right-arm offbreak,9
1284,22149,Derek Underwood,6/8/45,,right-hand bat,slow left-arm orthodox,1
7822,9062,Ian Bell,4/11/82,,right-hand bat,right-arm medium,1
109952,1275723,Sandeep Mohandas,8/23/88,,right-hand bat,right-arm medium-fast,139
68381,580989,Khalid Zahid,12/2/91,,right-hand bat,right-arm medium,204
7211,38753,Paul Wiseman,5/4/70,,right-hand bat,right-arm offbreak,5
2065,37232,Chris Harris,11/20/69,,left-hand bat,right-arm medium,5
109758,1273173,Surya Anand,2/13/98,,right-hand bat,right-arm medium,13
1839,12923,Bruce French,8/13/59,,right-hand bat,,1
46591,53191,Jerome Taylor,6/22/84,,right-hand bat,right-arm fast,4
2221,42628,Saqlain Mushtaq,12/29/76,,right-hand bat,right-arm offbreak,7
1861,38118,Dipak Patel,10/25/58,,right-hand bat,right-arm offbreak,5
102720,1151255,Clinton Rubagumya,11/28/95,,right-hand bat,right-arm medium,191
2314,10772,Paul Collingwood,5/26/76,,right-hand bat,right-arm medium,1
6973,4582,Stuart Clark,9/28/75,,right-hand bat,right-arm fast-medium,2
44791,38920,Luke Woodcock,3/19/82,,left-hand bat,slow left-arm orthodox,5
2215,51885,Ottis Gibson,3/16/69,,right-hand bat,right-arm fast,4
2225,37101,Lee Germon,11/4/68,,right-hand bat,legbreak,5
112032,1314201,Bhavani Adapaka,6/25/90,,right-hand bat,right-arm offbreak,139
103309,1156444,Richard Hatchman,6/2/86,,right-hand bat,right-arm medium,18
1296,14227,Robin Hobbs,5/8/42,,right-hand bat,legbreak googly,1
1640,38398,Martin Snedden,11/23/58,,left-hand bat,right-arm medium-fast,5
103212,1155599,Martin Akayezu,10/24/02,,right-hand bat,right-arm medium,191
4271,12856,Andrew Flintoff,12/6/77,,right-hand bat,right-arm fast-medium,1
64864,502714,Mitchell Santner,2/5/92,,left-hand bat,slow left-arm orthodox,5
70763,627508,Prashant Shukla,4/26/91,,right-hand bat,legbreak,204
